id,open_date,symbol,cmd,volume,open_price,sl,tp,type_cmd,leverage,batch_size,margin,close_date,close_price,rollover,commission,swap,profit,state
20221212100700000000,2022-12-12 10:07:00-05:00,EURUSD,0,0.01,1.05629,1.0558178766954875,1.0577090153678506,0,200.0,100000.0,5.2814499999999995,2022-12-12 10:13:00-05:00,1.0577090153678506,0.0,0.0,0.0,1.4190153678506068,close
20221212100800000000,2022-12-12 10:08:00-05:00,EURUSD,0,0.01,1.05647,1.056040740774339,1.0578986090827733,0,200.0,100000.0,5.28235,2022-12-12 10:13:00-05:00,1.0578986090827733,0.0,0.0,0.0,1.4286090827733133,close
20221212100900000000,2022-12-12 10:09:00-05:00,EURUSD,0,0.01,1.05658,1.0561246094771475,1.05794831463255,0,200.0,100000.0,5.282900000000001,2022-12-12 10:13:00-05:00,1.05794831463255,0.0,0.0,0.0,1.3683146325498274,close
20221212101400000000,2022-12-12 10:14:00-05:00,EURUSD,0,0.01,1.05789,1.0573756676250696,1.0590940252961218,0,200.0,100000.0,5.28945,2022-12-12 10:14:00-05:00,1.0573756676250696,0.0,0.0,0.0,-0.5143323749303708,close
20221212101300000000,2022-12-12 10:13:00-05:00,EURUSD,0,0.01,1.05749,1.0570119943859615,1.0587396596366168,0,200.0,100000.0,5.28745,2022-12-12 10:15:00-05:00,1.0570119943859615,0.0,0.0,0.0,-0.4780056140385458,close
20221212101200000000,2022-12-12 10:12:00-05:00,EURUSD,0,0.01,1.05702,1.0565473464057595,1.0582993270336465,0,200.0,100000.0,5.2851,2022-12-12 10:20:00-05:00,1.0565473464057595,0.0,0.0,0.0,-0.4726535942405352,close
20221212101600000000,2022-12-12 10:16:00-05:00,EURUSD,0,0.01,1.05711,1.0565414549014438,1.0582612587709352,0,200.0,100000.0,5.28555,2022-12-12 10:20:00-05:00,1.0565414549014438,0.0,0.0,0.0,-0.5685450985561946,close
20221212101700000000,2022-12-12 10:17:00-05:00,EURUSD,0,0.01,1.05704,1.056466990711931,1.058175631254278,0,200.0,100000.0,5.2852,2022-12-12 10:20:00-05:00,1.056466990711931,0.0,0.0,0.0,-0.5730092880689153,close
20221212101000000000,2022-12-12 10:10:00-05:00,EURUSD,0,0.01,1.05676,1.0563160546860566,1.058112519441955,0,200.0,100000.0,5.2838,2022-12-12 10:21:00-05:00,1.0563160546860566,0.0,0.0,0.0,-0.44394531394331693,close
20221212101100000000,2022-12-12 10:11:00-05:00,EURUSD,0,0.01,1.05685,1.056385222746292,1.058160238794051,0,200.0,100000.0,5.284250000000001,2022-12-12 10:21:00-05:00,1.056385222746292,0.0,0.0,0.0,-0.46477725370808187,close
20221212111000000000,2022-12-12 11:10:00-05:00,EURUSD,0,0.01,1.0525,1.0520733669070435,1.0541351815879718,0,200.0,100000.0,5.2625,2022-12-12 11:10:00-05:00,1.0520733669070435,0.0,0.0,0.0,-0.42663309295654095,close
20221212110600000000,2022-12-12 11:06:00-05:00,EURUSD,0,0.01,1.0528,1.0522534538868722,1.0545183987524733,0,200.0,100000.0,5.263999999999999,2022-12-12 11:10:00-05:00,1.0522534538868722,0.0,0.0,0.0,-0.546546113127766,close
20221212110700000000,2022-12-12 11:07:00-05:00,EURUSD,0,0.01,1.05262,1.0520819609544518,1.0542868725922703,0,200.0,100000.0,5.2631,2022-12-12 11:10:00-05:00,1.0520819609544518,0.0,0.0,0.0,-0.5380390455480555,close
20221212110800000000,2022-12-12 11:08:00-05:00,EURUSD,0,0.01,1.05267,1.0521737131058984,1.054328567406796,0,200.0,100000.0,5.26335,2022-12-12 11:10:00-05:00,1.0521737131058984,0.0,0.0,0.0,-0.4962868941016385,close
20221212110900000000,2022-12-12 11:09:00-05:00,EURUSD,0,0.01,1.05261,1.0521395722958167,1.054250427222103,0,200.0,100000.0,5.263050000000001,2022-12-12 11:10:00-05:00,1.0521395722958167,0.0,0.0,0.0,-0.47042770418337376,close
20221212111500000000,2022-12-12 11:15:00-05:00,EURUSD,0,0.01,1.05251,1.0523,1.054085825875029,0,200.0,100000.0,5.26255,2022-12-12 11:15:00-05:00,1.0523,0.0,0.0,0.0,-0.21000000000004349,close
20221212111600000000,2022-12-12 11:16:00-05:00,EURUSD,0,0.01,1.05236,1.05217,1.0539188074325025,0,200.0,100000.0,5.261799999999999,2022-12-12 11:16:00-05:00,1.05217,0.0,0.0,0.0,-0.18999999999991246,close
20221212111400000000,2022-12-12 11:14:00-05:00,EURUSD,0,0.01,1.05241,1.0521074128782515,1.054016031616777,0,200.0,100000.0,5.26205,2022-12-12 11:16:00-05:00,1.0521074128782515,0.0,0.0,0.0,-0.3025871217485765,close
20221212111900000000,2022-12-12 11:19:00-05:00,EURUSD,0,0.01,1.05232,1.05213,1.053811213902682,0,200.0,100000.0,5.2616,2022-12-12 11:19:00-05:00,1.05213,0.0,0.0,0.0,-0.18999999999991246,close
20221212112200000000,2022-12-12 11:22:00-05:00,EURUSD,0,0.01,1.05278,1.05258,1.0541467004579679,0,200.0,100000.0,5.2639,2022-12-12 11:22:00-05:00,1.05258,0.0,0.0,0.0,-0.19999999999997797,close
20221212112300000000,2022-12-12 11:23:00-05:00,EURUSD,0,0.01,1.05276,1.05257,1.054103962956071,0,200.0,100000.0,5.2638,2022-12-12 11:23:00-05:00,1.05257,0.0,0.0,0.0,-0.18999999999991246,close
20221212112100000000,2022-12-12 11:21:00-05:00,EURUSD,0,0.01,1.05271,1.05251,1.054125226555057,0,200.0,100000.0,5.26355,2022-12-12 11:23:00-05:00,1.05251,0.0,0.0,0.0,-0.19999999999997797,close
20221212112700000000,2022-12-12 11:27:00-05:00,EURUSD,0,0.01,1.053,1.05281,1.0542426805783436,0,200.0,100000.0,5.265,2022-12-12 11:27:00-05:00,1.05281,0.0,0.0,0.0,-0.18999999999991246,close
20221212112600000000,2022-12-12 11:26:00-05:00,EURUSD,0,0.01,1.053,1.05281,1.054281730468236,0,200.0,100000.0,5.265,2022-12-12 11:27:00-05:00,1.05281,0.0,0.0,0.0,-0.18999999999991246,close
20221212113000000000,2022-12-12 11:30:00-05:00,EURUSD,0,0.01,1.05301,1.05277,1.054126893738173,0,200.0,100000.0,5.26505,2022-12-12 11:30:00-05:00,1.05277,0.0,0.0,0.0,-0.24000000000001798,close
20221212111700000000,2022-12-12 11:17:00-05:00,EURUSD,0,0.01,1.05213,1.05193,1.0536461863459274,0,200.0,100000.0,5.260650000000001,2022-12-12 11:36:00-05:00,1.0536461863459274,0.0,0.0,0.0,1.5161863459274283,close
20221212111800000000,2022-12-12 11:18:00-05:00,EURUSD,0,0.01,1.05217,1.05197,1.0536726742523537,0,200.0,100000.0,5.2608500000000005,2022-12-12 11:36:00-05:00,1.0536726742523537,0.0,0.0,0.0,1.5026742523536196,close
20221212113700000000,2022-12-12 11:37:00-05:00,EURUSD,0,0.01,1.05364,1.053285172103606,1.0545887395382672,0,200.0,100000.0,5.268199999999999,2022-12-12 11:38:00-05:00,1.053285172103606,0.0,0.0,0.0,-0.35482789639385004,close
20221212110200000000,2022-12-12 11:02:00-05:00,EURUSD,0,0.01,1.05212,1.0513653796890006,1.053762811680995,0,200.0,100000.0,5.260599999999999,2022-12-12 11:41:00-05:00,1.053762811680995,0.0,0.0,0.0,1.6428116809950044,close
20221212111100000000,2022-12-12 11:11:00-05:00,EURUSD,0,0.01,1.05212,1.0517821666786167,1.0537971148210763,0,200.0,100000.0,5.260599999999999,2022-12-12 11:41:00-05:00,1.0537971148210763,0.0,0.0,0.0,1.6771148210763531,close
20221212111200000000,2022-12-12 11:12:00-05:00,EURUSD,0,0.01,1.05222,1.0518339694125205,1.0538123075265065,0,200.0,100000.0,5.2611,2022-12-12 11:41:00-05:00,1.0538123075265065,0.0,0.0,0.0,1.59230752650652,close
20221212111300000000,2022-12-12 11:13:00-05:00,EURUSD,0,0.01,1.05215,1.0518021367074315,1.0537511314227803,0,200.0,100000.0,5.260749999999999,2022-12-12 11:41:00-05:00,1.0537511314227803,0.0,0.0,0.0,1.6011314227803997,close
